week,State,wuhan virus lab,wuhan lab corona virus,virus lab in wuhan,wuhan bio lab,wuhan virology lab,wuhan p4 lab,wuhan level 4 lab,wuhan bsl-4 lab
2020-06-03 2020-06-10,Texas,0,0,0,0,33,0,0,0
2020-06-03 2020-06-10,Utah,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Vermont,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Virginia,43,0,0,0,100,0,0,0
2020-06-03 2020-06-10,Washington,51,0,0,0,0,0,0,0
2020-06-03 2020-06-10,West Virginia,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Wisconsin,0,0,0,0,0,0,0,0
2020-06-03 2020-06-10,Wyoming,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Alabama,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Alaska,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Arizona,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Arkansas,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,California,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Colorado,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Connecticut,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Delaware,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,District of Columbia,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Florida,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Georgia,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Hawaii,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Idaho,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Illinois,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Indiana,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Iowa,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Kansas,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Kentucky,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Louisiana,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Maine,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Maryland,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Massachusetts,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Michigan,100,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Minnesota,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Mississippi,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Missouri,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Montana,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Nebraska,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Nevada,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,New Hampshire,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,New Jersey,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,New Mexico,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,New York,0,0,0,0,100,0,0,0
2020-06-10 2020-06-13,North Carolina,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,North Dakota,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Ohio,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Oklahoma,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Oregon,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Pennsylvania,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Rhode Island,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,South Carolina,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,South Dakota,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Tennessee,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Texas,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Utah,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Vermont,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Virginia,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Washington,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,West Virginia,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Wisconsin,0,0,0,0,0,0,0,0
2020-06-10 2020-06-13,Wyoming,0,0,0,0,0,0,0,0
